user_id,total_views,unique_channels,last_view_date
819583,1,1,2016-02-26T19:44:00.000Z
905271,1,1,2016-03-04T08:20:00.000Z
819588,2,2,2016-03-16T11:22:00.000Z
809448,2,2,2016-03-05T18:49:00.000Z
789131,6,4,2016-02-02T04:59:00.000Z
793961,1,1,2016-02-21T18:10:00.000Z
809449,2,2,2016-02-24T15:58:00.000Z
809450,1,1,2016-02-03T13:04:00.000Z
809451,2,2,2016-03-08T07:46:00.000Z
866691,1,1,2016-03-13T18:42:00.000Z
2369183,1,1,2016-01-31T10:06:00.000Z
930568,2,2,2016-03-29T06:15:00.000Z
1431969,1,1,2016-03-07T22:12:00.000Z
940176,1,1,2016-01-06T09:26:00.000Z
905281,1,1,2016-03-25T15:56:00.000Z
789134,1,1,2016-01-11T16:16:00.000Z
820969,5,5,2016-03-08T17:31:00.000Z
940177,1,1,2016-03-29T14:13:00.000Z
859941,1,1,2016-01-02T09:04:00.000Z
820970,2,2,2016-02-19T15:48:00.000Z
838697,1,1,2016-03-04T04:00:00.000Z
1107089,1,1,2016-01-21T18:03:00.000Z
2369190,1,1,2016-03-26T13:56:00.000Z
809455,4,3,2016-03-11T01:36:00.000Z
789138,3,3,2016-02-14T10:21:00.000Z
787954,1,1,2016-03-10T22:17:00.000Z
2369191,2,2,2016-02-17T20:39:00.000Z
832272,1,1,2016-03-15T10:24:00.000Z
919677,1,1,2016-03-27T19:16:00.000Z
940183,1,1,2016-01-15T20:13:00.000Z
859951,1,1,2016-03-12T07:05:00.000Z
841929,1,1,2016-03-01T07:55:00.000Z
305730,2,2,2016-01-06T09:11:00.000Z
851273,2,2,2016-03-10T20:19:00.000Z
2090968,1,1,2016-03-21T18:12:00.000Z
789144,16,5,2016-03-19T16:42:00.000Z
820978,10,7,2016-03-25T17:50:00.000Z
808236,3,2,2016-03-24T09:22:00.000Z
772309,6,3,2016-02-08T06:14:00.000Z
772311,4,2,2016-02-08T20:35:00.000Z
2369209,6,5,2016-03-23T13:23:00.000Z
809463,3,1,2016-02-22T21:08:00.000Z
809464,3,3,2016-02-19T16:30:00.000Z
809465,1,1,2016-02-02T07:38:00.000Z
789148,1,1,2016-03-06T05:39:00.000Z
866711,3,2,2016-03-30T12:34:00.000Z
809467,1,1,2016-02-25T06:43:00.000Z
2000015,3,2,2016-03-07T20:10:00.000Z
930586,1,1,2016-03-30T16:57:00.000Z
940195,3,2,2016-03-20T15:04:00.000Z
120688,1,1,2016-03-25T12:10:00.000Z
919691,1,1,2016-03-26T19:49:00.000Z
789150,3,3,2016-02-19T00:37:00.000Z
809469,1,1,2016-02-04T16:59:00.000Z
2426477,3,2,2016-02-10T20:07:00.000Z
925104,1,1,2016-03-30T09:55:00.000Z
2287279,1,1,2016-02-02T20:45:00.000Z
2369217,1,1,2016-03-28T13:52:00.000Z
764912,12,3,2016-01-24T13:59:00.000Z
789155,4,3,2016-02-12T18:36:00.000Z
940201,4,3,2016-03-30T19:43:00.000Z
2369221,7,3,2016-03-22T13:21:00.000Z
600911,1,1,2016-01-10T16:30:00.000Z
893019,1,1,2016-03-23T10:03:00.000Z
789156,3,3,2016-01-16T19:23:00.000Z
832298,1,1,2016-03-20T10:49:00.000Z
893020,2,2,2016-03-25T11:38:00.000Z
809484,1,1,2016-02-16T15:39:00.000Z
220098,4,3,2016-03-31T09:28:00.000Z
809486,1,1,2016-02-22T07:14:00.000Z
822832,1,1,2016-02-27T13:44:00.000Z
772325,2,1,2016-03-25T15:01:00.000Z
1107136,2,2,2016-03-30T14:04:00.000Z
940210,1,1,2016-03-16T09:51:00.000Z
821009,3,1,2016-03-18T13:01:00.000Z
777486,2,2,2016-01-28T09:27:00.000Z
930600,1,1,2016-03-30T20:22:00.000Z
940212,2,2,2016-03-30T12:38:00.000Z
772329,2,2,2016-03-21T12:13:00.000Z
772330,3,2,2016-01-30T17:21:00.000Z
821010,1,1,2016-02-24T10:34:00.000Z
2369233,5,2,2016-03-05T09:30:00.000Z
593867,2,2,2016-01-08T07:13:00.000Z
789167,3,3,2016-03-23T11:18:00.000Z
621148,2,2,2016-01-12T11:32:00.000Z
905367,8,4,2016-03-30T13:50:00.000Z
893026,2,1,2016-03-23T09:03:00.000Z
894558,1,1,2016-03-23T10:19:00.000Z
772333,4,1,2016-02-06T13:05:00.000Z
809492,7,5,2016-03-30T13:56:00.000Z
764929,1,1,2016-02-02T10:05:00.000Z
809493,1,1,2016-03-03T08:00:00.000Z
893029,3,2,2016-03-24T15:30:00.000Z
2415023,3,3,2016-03-23T20:25:00.000Z
2000032,3,1,2016-03-23T13:23:00.000Z
789168,1,1,2016-02-15T19:00:00.000Z
809495,1,1,2016-02-24T09:35:00.000Z
789171,1,1,2016-02-12T18:07:00.000Z
866733,3,2,2016-03-11T13:01:00.000Z
809500,2,2,2016-02-20T06:37:00.000Z
69030,1,1,2016-03-06T13:32:00.000Z
832310,1,1,2016-03-05T15:43:00.000Z
2203924,2,1,2016-03-29T19:03:00.000Z
2369252,2,2,2016-03-24T07:37:00.000Z
905393,1,1,2016-03-25T06:46:00.000Z
2360394,1,1,2016-02-25T07:40:00.000Z
809504,1,1,2016-01-08T07:00:00.000Z
789176,1,1,2016-01-04T00:13:00.000Z
2203929,2,2,2016-03-17T06:21:00.000Z
1063776,2,2,2016-03-29T20:21:00.000Z
809511,1,1,2016-02-27T16:40:00.000Z
2421104,2,1,2016-03-28T17:34:00.000Z
772341,1,1,2016-03-06T11:58:00.000Z
821033,3,3,2016-02-28T20:49:00.000Z
893042,1,1,2016-03-23T06:30:00.000Z
930625,2,2,2016-03-31T16:38:00.000Z
832320,2,1,2016-03-15T15:12:00.000Z
905414,1,1,2016-03-30T13:07:00.000Z
809516,3,2,2016-02-22T05:26:00.000Z
789182,2,2,2016-02-13T09:54:00.000Z
772343,1,1,2016-03-01T14:18:00.000Z
789185,5,2,2016-03-01T17:18:00.000Z
958175,1,1,2016-03-25T07:37:00.000Z
866746,1,1,2016-03-08T23:12:00.000Z
478172,1,1,2016-01-10T10:53:00.000Z
1447831,2,2,2016-02-28T20:12:00.000Z
821041,2,2,2016-02-24T08:30:00.000Z
894569,1,1,2016-03-23T14:54:00.000Z
2000056,1,1,2016-03-11T14:53:00.000Z
940243,2,2,2016-03-24T11:34:00.000Z
940244,2,2,2016-03-25T18:12:00.000Z
2203948,1,1,2016-03-29T05:48:00.000Z
233448,1,1,2016-01-16T11:42:00.000Z
779859,4,3,2016-01-16T17:12:00.000Z
789195,3,1,2016-02-19T17:05:00.000Z
831111,4,4,2016-03-26T11:55:00.000Z
809528,1,1,2016-03-26T18:41:00.000Z
750715,10,9,2016-01-29T19:30:00.000Z
521933,1,1,2016-01-15T18:58:00.000Z
712592,1,1,2016-03-01T03:55:00.000Z
832337,2,2,2016-03-13T16:36:00.000Z
940250,1,1,2016-03-24T12:18:00.000Z
751018,2,2,2016-01-28T17:03:00.000Z
611190,7,6,2016-01-19T19:47:00.000Z
858707,1,1,2016-03-19T18:04:00.000Z
454228,1,1,2016-03-23T10:22:00.000Z
772355,1,1,2016-02-11T08:02:00.000Z
893060,4,4,2016-03-25T18:08:00.000Z
809530,2,2,2016-02-24T15:54:00.000Z
789201,11,3,2016-02-12T15:14:00.000Z
801275,1,1,2016-03-03T12:25:00.000Z
789202,7,3,2016-02-20T01:56:00.000Z
893063,2,2,2016-03-23T18:35:00.000Z
789204,1,1,2016-02-11T18:53:00.000Z
860018,2,1,2016-03-26T10:14:00.000Z
860020,1,1,2016-03-06T15:15:00.000Z
794020,1,1,2016-02-07T14:55:00.000Z
764961,2,2,2016-01-29T16:59:00.000Z
865604,1,1,2016-03-13T18:20:00.000Z
2203966,3,3,2016-02-27T14:23:00.000Z
809535,4,3,2016-02-06T11:41:00.000Z
851334,1,1,2016-03-28T08:47:00.000Z
809536,1,1,2016-02-21T10:09:00.000Z
772361,1,1,2016-01-23T19:02:00.000Z
809538,3,2,2016-03-18T14:43:00.000Z
2091037,1,1,2016-02-07T08:06:00.000Z
794025,1,1,2016-02-15T18:30:00.000Z
926860,2,2,2016-03-30T12:00:00.000Z
452804,1,1,2016-03-03T17:45:00.000Z
880855,1,1,2016-03-27T08:12:00.000Z
809542,2,2,2016-02-21T06:41:00.000Z
86582,3,3,2016-01-26T17:29:00.000Z
772367,1,1,2016-02-06T17:03:00.000Z
806823,1,1,2016-02-21T08:20:00.000Z
772369,2,2,2016-02-08T03:54:00.000Z
776532,1,1,2016-03-29T04:51:00.000Z
860028,1,1,2016-03-05T06:22:00.000Z
809544,1,1,2016-02-21T07:53:00.000Z
831117,1,1,2016-03-05T21:27:00.000Z
821068,1,1,2016-02-24T18:20:00.000Z
767592,1,1,2016-01-15T20:51:00.000Z
56067,1,1,2016-01-22T16:02:00.000Z
794031,3,2,2016-02-19T11:11:00.000Z
837551,2,2,2016-03-05T13:07:00.000Z
860029,1,1,2016-03-20T14:02:00.000Z
1107242,1,1,2016-01-15T16:01:00.000Z
777525,1,1,2016-03-03T14:46:00.000Z
809547,8,3,2016-03-18T06:16:00.000Z
34346,1,1,2016-02-03T09:37:00.000Z
772378,1,1,2016-01-08T07:00:00.000Z
940266,3,2,2016-03-27T11:17:00.000Z
809549,1,1,2016-02-14T07:34:00.000Z
809552,7,6,2016-03-10T18:59:00.000Z
1457213,1,1,2016-02-20T08:57:00.000Z
809553,1,1,2016-03-17T12:28:00.000Z
809554,2,2,2016-03-27T12:23:00.000Z
940268,4,2,2016-03-14T00:04:00.000Z
466620,1,1,2016-01-11T19:27:00.000Z
940271,2,2,2016-03-20T18:07:00.000Z
821074,1,1,2016-02-24T08:49:00.000Z
918556,3,3,2016-03-29T06:33:00.000Z
2091055,7,4,2016-03-10T13:53:00.000Z
809556,2,2,2016-02-23T13:00:00.000Z
866781,1,1,2016-03-23T09:30:00.000Z
2369354,1,1,2016-03-30T15:46:00.000Z
786580,1,1,2016-01-21T20:59:00.000Z
2018302,1,1,2016-03-09T18:04:00.000Z
789219,1,1,2016-02-11T12:31:00.000Z
794044,3,2,2016-03-29T11:17:00.000Z
919772,2,2,2016-03-27T22:55:00.000Z
930671,2,2,2016-03-31T16:39:00.000Z
866785,2,2,2016-03-24T15:50:00.000Z
891969,2,2,2016-03-23T18:31:00.000Z
930672,2,1,2016-03-31T15:43:00.000Z
860044,1,1,2016-03-12T11:36:00.000Z
809563,2,1,2016-03-08T15:51:00.000Z
821083,3,2,2016-03-24T16:17:00.000Z
893076,1,1,2016-03-21T21:35:00.000Z
789220,6,3,2016-03-08T19:15:00.000Z
537082,1,1,2016-03-22T23:10:00.000Z
789224,1,1,2016-02-06T18:39:00.000Z
940281,8,5,2016-03-15T09:02:00.000Z
764989,2,2,2016-01-06T18:37:00.000Z
2287393,5,5,2016-03-29T21:03:00.000Z
788008,1,1,2016-02-13T13:54:00.000Z
915298,1,1,2016-03-27T13:06:00.000Z
893081,1,1,2016-03-23T13:55:00.000Z
940286,1,1,2016-03-18T09:54:00.000Z
764993,4,3,2016-01-31T11:22:00.000Z
789227,3,2,2016-02-19T19:13:00.000Z
860058,1,1,2016-03-03T09:30:00.000Z
819641,1,1,2016-03-07T14:53:00.000Z
786585,1,1,2016-01-23T16:17:00.000Z
789229,1,1,2016-02-02T21:14:00.000Z
764995,1,1,2016-01-29T18:08:00.000Z
772390,1,1,2016-02-05T16:25:00.000Z
866798,1,1,2016-03-03T09:23:00.000Z
360908,1,1,2016-02-26T14:41:00.000Z
940290,2,2,2016-03-16T14:19:00.000Z
809573,2,1,2016-02-24T12:26:00.000Z
764997,2,2,2016-01-19T05:29:00.000Z
905533,1,1,2016-03-26T05:09:00.000Z
821098,1,1,2016-02-24T15:20:00.000Z
2415033,1,1,2016-03-24T09:00:00.000Z
809576,5,5,2016-03-15T10:36:00.000Z
911285,1,1,2016-03-26T13:47:00.000Z
816585,3,3,2016-02-25T07:18:00.000Z
809577,3,2,2016-02-23T20:53:00.000Z
809578,3,3,2016-02-21T13:04:00.000Z
802693,1,1,2016-02-19T20:48:00.000Z
880898,1,1,2016-03-20T13:59:00.000Z
189027,4,3,2016-03-29T17:17:00.000Z
851376,1,1,2016-03-09T10:45:00.000Z
866809,4,4,2016-03-15T14:13:00.000Z
791773,1,1,2016-01-26T11:13:00.000Z
793041,1,1,2016-02-16T11:48:00.000Z
2360510,1,1,2016-03-25T19:55:00.000Z
940303,8,5,2016-03-26T13:41:00.000Z
893094,2,2,2016-03-17T11:16:00.000Z
2421222,2,1,2016-03-23T20:18:00.000Z
772399,1,1,2016-02-18T06:08:00.000Z
729721,3,2,2016-01-17T11:40:00.000Z
808282,1,1,2016-03-09T19:48:00.000Z
765012,1,1,2016-03-25T15:11:00.000Z
805735,1,1,2016-02-20T18:25:00.000Z
745547,2,1,2016-01-27T17:15:00.000Z
789244,1,1,2016-02-12T10:21:00.000Z
819656,1,1,2016-02-26T18:39:00.000Z
618028,1,1,2016-01-11T11:41:00.000Z
789247,2,2,2016-02-14T19:25:00.000Z
940308,1,1,2016-03-06T11:52:00.000Z
809588,5,3,2016-03-01T18:54:00.000Z
809589,2,2,2016-03-04T08:10:00.000Z
809591,1,1,2016-02-23T17:30:00.000Z
789248,1,1,2016-02-24T11:23:00.000Z
894605,1,1,2016-03-23T19:18:00.000Z
893105,5,3,2016-03-29T10:49:00.000Z
893107,2,1,2016-03-26T15:56:00.000Z
789250,1,1,2016-03-04T07:52:00.000Z
2204045,1,1,2016-03-28T17:11:00.000Z
786607,1,1,2016-02-11T17:11:00.000Z
789251,3,3,2016-02-17T09:33:00.000Z
117954,1,1,2016-03-05T09:15:00.000Z
789252,1,1,2016-01-11T20:55:00.000Z
866828,2,2,2016-01-11T16:28:00.000Z
832400,3,2,2016-03-08T17:29:00.000Z
1107332,3,3,2016-01-28T19:39:00.000Z
1107333,2,2,2016-01-18T01:19:00.000Z
789254,12,5,2016-01-25T08:50:00.000Z
2287441,1,1,2016-03-18T12:00:00.000Z
2426685,1,1,2016-02-23T09:32:00.000Z
789256,3,3,2016-01-24T03:41:00.000Z
940320,1,1,2016-01-07T22:19:00.000Z
821133,1,1,2016-02-19T12:32:00.000Z
229151,1,1,2016-01-27T09:34:00.000Z
832404,2,2,2016-03-05T22:27:00.000Z
426407,1,1,2016-01-06T12:03:00.000Z
832405,3,3,2016-03-31T21:35:00.000Z
930713,3,2,2016-03-30T13:18:00.000Z
779908,1,1,2016-02-12T20:22:00.000Z
919808,1,1,2016-03-25T11:47:00.000Z
789261,3,3,2016-02-10T17:01:00.000Z
866836,1,1,2016-03-06T12:49:00.000Z
772418,3,3,2016-02-06T16:10:00.000Z
631602,1,1,2016-01-15T12:36:00.000Z
851410,3,2,2016-03-08T07:57:00.000Z
2287452,1,1,2016-03-25T06:34:00.000Z
789263,4,3,2016-02-11T22:58:00.000Z
751072,1,1,2016-01-28T17:14:00.000Z
871104,4,4,2016-03-27T13:34:00.000Z
772421,1,1,2016-02-10T06:32:00.000Z
821139,1,1,2016-01-03T19:30:00.000Z
2406558,3,2,2016-03-24T15:22:00.000Z
590330,1,1,2016-01-06T23:13:00.000Z
832412,1,1,2016-03-01T19:59:00.000Z
809604,7,3,2016-03-18T21:24:00.000Z
2360543,2,2,2016-03-07T19:40:00.000Z
821198,4,3,2016-03-17T12:06:00.000Z
821146,2,2,2016-03-28T11:10:00.000Z
789269,5,2,2016-03-13T20:43:00.000Z
304208,2,2,2016-03-28T12:27:00.000Z
582896,2,1,2016-01-05T21:50:00.000Z
162361,1,1,2016-01-11T18:02:00.000Z
249,1,1,2016-03-15T15:33:00.000Z
243824,1,1,2016-01-29T17:53:00.000Z
772434,1,1,2016-02-02T17:13:00.000Z
831147,1,1,2016-03-06T07:15:00.000Z
886210,1,1,2016-03-20T17:15:00.000Z
930730,1,1,2016-03-26T06:58:00.000Z
607481,1,1,2016-01-02T13:13:00.000Z
1476710,1,1,2016-03-02T16:29:00.000Z
893138,2,2,2016-03-12T10:39:00.000Z
860111,1,1,2016-03-08T12:36:00.000Z
772437,1,1,2016-01-30T06:26:00.000Z
2369463,2,2,2016-02-04T12:32:00.000Z
860115,2,2,2016-01-05T06:34:00.000Z
940343,1,1,2016-03-29T08:02:00.000Z
2426726,1,1,2016-03-23T14:24:00.000Z
210187,1,1,2016-01-22T19:52:00.000Z
789278,3,3,2016-02-12T18:46:00.000Z
926998,1,1,2016-03-30T10:37:00.000Z
804168,1,1,2016-02-19T17:34:00.000Z
789280,3,3,2016-02-21T11:30:00.000Z
349851,2,2,2016-03-27T16:44:00.000Z
831150,1,1,2016-03-08T15:26:00.000Z
809617,2,2,2016-03-31T03:07:00.000Z
821163,4,3,2016-03-14T18:32:00.000Z
2426740,5,4,2016-03-20T15:11:00.000Z
930743,2,2,2016-03-28T08:14:00.000Z
2287495,1,1,2016-03-23T14:02:00.000Z
821168,3,1,2016-03-26T09:36:00.000Z
789288,3,2,2016-02-19T20:34:00.000Z
897770,1,1,2016-03-24T13:57:00.000Z
582516,1,1,2016-01-02T14:26:00.000Z
866862,1,1,2016-03-09T19:22:00.000Z
705439,1,1,2016-02-08T07:35:00.000Z
860128,1,1,2016-03-30T14:32:00.000Z
866864,1,1,2016-03-07T14:34:00.000Z
789295,1,1,2016-02-12T06:28:00.000Z
789297,1,1,2016-01-18T12:16:00.000Z
940353,1,1,2016-03-29T10:02:00.000Z
63454,1,1,2016-01-04T04:10:00.000Z
772448,2,2,2016-03-16T18:33:00.000Z
772449,1,1,2016-01-23T15:25:00.000Z
819683,3,3,2016-03-30T14:58:00.000Z
821186,3,1,2016-01-22T02:54:00.000Z
772450,3,2,2016-03-01T12:08:00.000Z
882688,1,1,2016-03-19T10:52:00.000Z
877249,1,1,2016-03-27T08:50:00.000Z
930759,1,1,2016-03-29T15:34:00.000Z
772451,2,1,2016-03-11T18:59:00.000Z
789306,5,4,2016-03-01T17:55:00.000Z
2421326,2,2,2016-01-09T06:04:00.000Z
916735,1,1,2016-03-26T05:14:00.000Z
927025,1,1,2016-03-26T13:56:00.000Z
809633,1,1,2016-02-08T21:43:00.000Z
821193,4,4,2016-02-02T19:36:00.000Z
772455,1,1,2016-01-08T07:53:00.000Z
866878,5,4,2016-03-14T23:00:00.000Z
789309,6,3,2016-03-26T07:27:00.000Z
860147,1,1,2016-03-26T15:14:00.000Z
758272,2,2,2016-01-27T16:34:00.000Z
32180,1,1,2016-01-31T13:48:00.000Z
804189,1,1,2016-03-16T18:43:00.000Z
809636,1,1,2016-02-22T16:28:00.000Z
940374,1,1,2016-03-08T08:29:00.000Z
893168,3,2,2016-03-22T20:58:00.000Z
789311,3,2,2016-03-09T06:22:00.000Z
2426776,1,1,2016-03-29T12:23:00.000Z
2000160,4,2,2016-03-25T11:40:00.000Z
1107416,1,1,2016-03-29T09:55:00.000Z
496120,3,3,2016-03-04T18:38:00.000Z
880965,2,2,2016-03-29T04:33:00.000Z
893220,2,2,2016-03-21T18:27:00.000Z
866885,1,1,2016-03-28T15:05:00.000Z
2091155,1,1,2016-02-13T19:30:00.000Z
869588,3,2,2016-03-12T11:22:00.000Z
789319,2,2,2016-03-12T12:51:00.000Z
1107422,3,2,2016-02-04T14:30:00.000Z
1107423,2,2,2016-03-23T20:33:00.000Z
809640,3,2,2016-02-10T15:23:00.000Z
641340,1,1,2016-01-24T15:14:00.000Z
887640,1,1,2016-03-24T05:58:00.000Z
809641,1,1,2016-02-23T10:48:00.000Z
940384,2,1,2016-03-27T16:38:00.000Z
814835,1,1,2016-02-09T15:28:00.000Z
821206,1,1,2016-02-24T13:52:00.000Z
930775,1,1,2016-03-29T13:53:00.000Z
866891,2,2,2016-03-12T14:55:00.000Z
2369526,2,2,2016-01-08T06:44:00.000Z
789321,2,2,2016-02-19T19:59:00.000Z
866893,1,1,2016-03-06T18:00:00.000Z
893233,7,6,2016-03-20T11:56:00.000Z
779956,6,5,2016-02-27T09:39:00.000Z
940392,2,2,2016-03-25T19:12:00.000Z
1488599,1,1,2016-01-07T15:29:00.000Z
930781,1,1,2016-03-30T14:53:00.000Z
1107440,1,1,2016-03-28T19:36:00.000Z
1107441,1,1,2016-03-01T12:26:00.000Z
2204117,4,3,2016-03-26T08:52:00.000Z
809647,5,4,2016-03-12T10:28:00.000Z
441086,1,1,2016-01-18T20:50:00.000Z
809648,2,2,2016-02-21T05:31:00.000Z
866901,3,2,2016-03-31T09:25:00.000Z
809649,4,3,2016-02-22T10:18:00.000Z
517144,1,1,2016-01-21T12:31:00.000Z
772474,1,1,2016-01-05T11:35:00.000Z
772475,7,4,2016-02-14T20:06:00.000Z
779969,1,1,2016-02-15T13:10:00.000Z
866908,1,1,2016-03-13T05:08:00.000Z
604047,1,1,2016-01-07T18:43:00.000Z
821222,1,1,2016-03-18T10:36:00.000Z
821223,2,1,2016-03-26T10:10:00.000Z
794133,1,1,2016-02-14T23:26:00.000Z
772477,11,6,2016-02-03T18:05:00.000Z
772478,1,1,2016-02-05T07:49:00.000Z
893176,1,1,2016-03-26T08:31:00.000Z
866912,1,1,2016-03-15T05:22:00.000Z
809658,4,2,2016-02-28T19:10:00.000Z
894638,1,1,2016-03-29T11:36:00.000Z
673900,1,1,2016-02-12T11:54:00.000Z
779974,1,1,2016-02-10T14:38:00.000Z
520552,1,1,2016-01-10T19:23:00.000Z
779975,2,2,2016-03-05T23:00:00.000Z
626745,7,6,2016-01-13T09:05:00.000Z
1107471,1,1,2016-03-31T15:23:00.000Z
851478,1,1,2016-03-03T13:42:00.000Z
821232,1,1,2016-02-25T17:12:00.000Z
1132955,3,2,2016-03-27T12:59:00.000Z
2369557,1,1,2016-02-22T12:40:00.000Z
809666,1,1,2016-02-19T08:12:00.000Z
821233,6,5,2016-03-31T15:17:00.000Z
597503,3,2,2016-01-19T04:05:00.000Z
786693,2,2,2016-01-22T11:12:00.000Z
893183,3,3,2016-03-29T14:44:00.000Z
809669,1,1,2016-03-23T14:09:00.000Z
866922,1,1,2016-03-13T14:28:00.000Z
940422,4,4,2016-03-28T11:03:00.000Z
303194,3,2,2016-01-12T08:31:00.000Z
860188,2,1,2016-03-07T21:01:00.000Z
779980,1,1,2016-02-04T06:34:00.000Z
838932,2,2,2016-03-06T00:20:00.000Z
817992,2,1,2016-02-25T13:54:00.000Z
821236,2,2,2016-02-27T14:20:00.000Z
2415057,2,2,2016-03-27T20:29:00.000Z
2360667,4,2,2016-01-06T11:30:00.000Z
794141,2,2,2016-03-02T21:00:00.000Z
832483,1,1,2016-02-27T18:22:00.000Z
940427,2,2,2016-03-31T17:55:00.000Z
607730,2,2,2016-01-12T19:09:00.000Z
893191,1,1,2016-03-20T19:10:00.000Z
809675,7,3,2016-03-24T09:10:00.000Z
627027,1,1,2016-03-25T17:43:00.000Z
789358,1,1,2016-03-12T10:56:00.000Z
809676,1,1,2016-01-01T11:04:00.000Z
677589,1,1,2016-01-08T09:21:00.000Z
832488,3,3,2016-03-05T17:04:00.000Z
812006,2,2,2016-03-11T07:35:00.000Z
804360,3,2,2016-02-17T18:18:00.000Z
940434,5,3,2016-03-31T12:59:00.000Z
758214,1,1,2016-01-31T07:29:00.000Z
894649,3,2,2016-03-30T10:34:00.000Z
772499,1,1,2016-02-01T06:36:00.000Z
869632,1,1,2016-03-06T15:41:00.000Z
779989,1,1,2016-01-21T18:28:00.000Z
809681,3,3,2016-03-05T16:18:00.000Z
440632,5,3,2016-01-25T16:15:00.000Z
772507,1,1,2016-02-03T21:47:00.000Z
789365,2,2,2016-03-10T08:48:00.000Z
2421404,1,1,2016-03-27T23:55:00.000Z
866941,2,2,2016-03-13T21:45:00.000Z
860206,2,2,2016-03-06T14:13:00.000Z
2426866,1,1,2016-03-16T10:33:00.000Z
789368,1,1,2016-01-04T10:30:00.000Z
882721,2,1,2016-03-19T06:06:00.000Z
2204160,7,3,2016-03-07T12:55:00.000Z
930826,1,1,2016-03-31T12:06:00.000Z
893201,3,3,2016-03-22T08:08:00.000Z
2360696,1,1,2016-02-01T20:52:00.000Z
543441,1,1,2016-01-05T08:49:00.000Z
789376,1,1,2016-03-12T16:59:00.000Z
758306,1,1,2016-01-31T18:18:00.000Z
809694,2,2,2016-02-20T11:27:00.000Z
860213,3,3,2016-03-07T12:24:00.000Z
866949,1,1,2016-01-05T12:52:00.000Z
809695,1,1,2016-02-19T09:40:00.000Z
779996,2,2,2016-02-14T00:22:00.000Z
772511,4,2,2016-02-15T16:13:00.000Z
2426887,1,1,2016-03-30T14:10:00.000Z
832504,2,1,2016-03-05T15:19:00.000Z
881027,1,1,2016-03-26T12:45:00.000Z
597546,3,2,2016-01-10T15:47:00.000Z
927116,1,1,2016-03-30T13:55:00.000Z
940446,5,3,2016-03-27T18:50:00.000Z
821260,3,3,2016-03-19T15:31:00.000Z
808350,1,1,2016-02-23T18:31:00.000Z
927119,1,1,2016-03-30T12:16:00.000Z
2360715,1,1,2016-02-14T21:26:00.000Z
832509,3,3,2016-03-21T22:27:00.000Z
777655,1,1,2016-01-30T18:59:00.000Z
2369633,2,2,2016-02-14T07:36:00.000Z
809704,39,11,2016-03-24T06:00:00.000Z
809889,3,2,2016-03-11T08:28:00.000Z
940746,7,6,2016-03-29T15:36:00.000Z
832512,1,1,2016-03-02T19:31:00.000Z
930842,1,1,2016-03-29T18:04:00.000Z
860230,1,1,2016-03-11T10:36:00.000Z
2406577,5,3,2016-03-24T12:52:00.000Z
930844,2,1,2016-03-30T10:09:00.000Z
2426920,1,1,2016-03-24T17:36:00.000Z
881041,1,1,2016-03-05T08:38:00.000Z
2369649,2,2,2016-01-15T10:39:00.000Z
832520,2,2,2016-03-03T13:49:00.000Z
809707,5,4,2016-02-17T11:09:00.000Z
809709,3,3,2016-03-05T13:15:00.000Z
2091234,2,2,2016-02-05T06:39:00.000Z
804262,1,1,2016-01-24T20:12:00.000Z
773978,1,1,2016-03-28T22:41:00.000Z
884342,1,1,2016-03-01T20:12:00.000Z
893227,3,2,2016-03-18T06:28:00.000Z
893557,4,3,2016-03-25T16:28:00.000Z
806986,3,2,2016-02-24T19:29:00.000Z
2204194,2,2,2016-03-27T06:27:00.000Z
809715,8,6,2016-03-24T10:02:00.000Z
2204195,3,2,2016-03-29T12:46:00.000Z
809716,2,2,2016-02-21T11:59:00.000Z
940466,4,3,2016-03-28T02:58:00.000Z
1107565,1,1,2016-01-10T07:36:00.000Z
2426946,1,1,2016-02-14T10:07:00.000Z
809717,3,2,2016-02-25T18:51:00.000Z
804601,3,1,2016-02-20T09:55:00.000Z
893615,2,2,2016-03-17T22:45:00.000Z
33103,1,1,2016-01-06T03:41:00.000Z
869662,2,2,2016-03-08T10:48:00.000Z
821285,2,2,2016-03-06T17:35:00.000Z
780021,1,1,2016-03-01T15:05:00.000Z
2000222,2,2,2016-03-04T10:16:00.000Z
794178,1,1,2016-02-14T14:43:00.000Z
821289,3,3,2016-02-26T15:53:00.000Z
723671,1,1,2016-01-19T19:32:00.000Z
866983,2,1,2016-03-29T14:31:00.000Z
794179,1,1,2016-03-03T13:52:00.000Z
940469,2,2,2016-03-26T15:54:00.000Z
821290,1,1,2016-01-30T14:28:00.000Z
772528,4,4,2016-03-24T10:24:00.000Z
120169,2,1,2016-01-11T11:45:00.000Z
183982,1,1,2016-01-26T16:46:00.000Z
809723,2,2,2016-02-23T05:07:00.000Z
772529,7,3,2016-03-06T14:23:00.000Z
894658,1,1,2016-03-23T14:10:00.000Z
809726,7,6,2016-03-29T06:17:00.000Z
2421483,5,4,2016-03-30T19:00:00.000Z
870104,2,1,2016-03-10T19:13:00.000Z
772532,4,3,2016-01-09T11:16:00.000Z
809727,2,2,2016-03-15T20:38:00.000Z
786741,2,2,2016-02-12T18:19:00.000Z
809731,7,5,2016-03-22T06:57:00.000Z
796527,1,1,2016-02-14T20:50:00.000Z
940476,3,2,2016-03-31T18:38:00.000Z
