SUBID,month_id,watch_date,watch_time,month,day_name,day_type,month_Name,Tv_Channel,Time_of_day,Duration,Usage_level,hour_of_day,Region,Age,Age_Group,Email_flag,Social_Media_flag,Gender,Race
809325,2016-03-18,2016-03-18,09:59:00,2016-03,Fri,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:00:48,05 extreme usage:>2 hrs,9,Eastern Cape,15,teenager,1,1,female,black
809325,2016-03-18,2016-03-18,12:05:00,2016-03,Fri,weekday,Mar,Channel O,03 afternoon,01:08:42,05 extreme usage:>2 hrs,12,Eastern Cape,15,teenager,1,1,female,black
809325,2016-03-10,2016-03-10,06:26:00,2016-03,Thu,weekday,Mar,Africa Magic,02 morning,00:00:53,05 extreme usage:>2 hrs,6,Eastern Cape,15,teenager,1,1,female,black
809325,2016-03-10,2016-03-10,06:31:00,2016-03,Thu,weekday,Mar,Trace TV,02 morning,00:14:39,05 extreme usage:>2 hrs,6,Eastern Cape,15,teenager,1,1,female,black
809325,2016-03-10,2016-03-10,21:43:00,2016-03,Thu,weekday,Mar,SuperSport Live Events,04 evening,00:00:10,05 extreme usage:>2 hrs,21,Eastern Cape,15,teenager,1,1,female,black
2368984,2016-03-02,2016-03-02,16:34:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:04:02,05 extreme usage:>2 hrs,16,Limpopo,28,youth,1,1,male,indian_asian
2368984,2016-01-05,2016-01-05,09:03:00,2016-01,Tue,weekday,Jan,Supersport Live Events,02 morning,00:12:28,05 extreme usage:>2 hrs,9,Limpopo,28,youth,1,1,male,indian_asian
2368984,2016-01-14,2016-01-14,08:43:00,2016-01,Thu,weekday,Jan,Supersport Live Events,02 morning,00:08:50,05 extreme usage:>2 hrs,8,Limpopo,28,youth,1,1,male,indian_asian
2368984,2016-02-06,2016-02-06,06:13:00,2016-02,Sat,weekday,Feb,Supersport Live Events,02 morning,00:00:00,05 extreme usage:>2 hrs,6,Limpopo,28,youth,1,1,male,indian_asian
2368984,2016-03-20,2016-03-20,08:27:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:01:08,05 extreme usage:>2 hrs,8,Limpopo,28,youth,1,1,male,indian_asian
2368984,2016-02-27,2016-02-27,17:00:00,2016-02,Sat,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:09:08,05 extreme usage:>2 hrs,17,Limpopo,28,youth,1,1,male,indian_asian
2368984,2016-03-16,2016-03-16,10:40:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:03:56,05 extreme usage:>2 hrs,10,Limpopo,28,youth,1,1,male,indian_asian
809326,2016-02-21,2016-02-21,10:52:00,2016-02,Sun,weekday,Feb,Africa Magic,02 morning,00:00:31,05 extreme usage:>2 hrs,10,Kwazulu Natal,39,adult,1,1,male,black
809326,2016-02-21,2016-02-21,17:43:00,2016-02,Sun,weekday,Feb,CNN,03 afternoon,00:01:20,05 extreme usage:>2 hrs,17,Kwazulu Natal,39,adult,1,1,male,black
809326,2016-01-19,2016-01-19,18:03:00,2016-01,Tue,weekday,Jan,SawSee,04 evening,00:00:17,05 extreme usage:>2 hrs,18,Kwazulu Natal,39,adult,1,1,male,black
809326,2016-01-29,2016-01-29,13:53:00,2016-01,Fri,weekday,Jan,Channel O,03 afternoon,00:03:30,05 extreme usage:>2 hrs,13,Kwazulu Natal,39,adult,1,1,male,black
585283,2016-01-04,2016-01-04,15:17:00,2016-01,Mon,weekday,Jan,Trace TV,03 afternoon,00:07:21,05 extreme usage:>2 hrs,15,Gauteng,45,adult,1,1,male,black
585283,2016-01-04,2016-01-04,16:33:00,2016-01,Mon,weekday,Jan,DStv Events 1,03 afternoon,00:01:00,05 extreme usage:>2 hrs,16,Gauteng,45,adult,1,1,male,black
585283,2016-01-14,2016-01-14,18:01:00,2016-01,Thu,weekday,Jan,SuperSport Blitz,04 evening,00:00:44,05 extreme usage:>2 hrs,18,Gauteng,45,adult,1,1,male,black
866564,2016-03-24,2016-03-24,08:59:00,2016-03,Thu,weekday,Mar,Supersport Live Events,02 morning,00:08:14,05 extreme usage:>2 hrs,8,Gauteng,30,youth,1,1,male,indian_asian
866564,2016-03-20,2016-03-20,11:15:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:11:18,05 extreme usage:>2 hrs,11,Gauteng,30,youth,1,1,male,indian_asian
803882,2016-03-06,2016-03-06,06:15:00,2016-03,Sun,weekday,Mar,DStv Events 1,02 morning,00:04:15,05 extreme usage:>2 hrs,6,Gauteng,44,adult,1,1,male,black
940030,2016-03-31,2016-03-31,14:34:00,2016-03,Thu,weekday,Mar,Cartoon Network,03 afternoon,00:00:00,05 extreme usage:>2 hrs,14,Gauteng,25,youth,1,1,male,black
940030,2016-03-30,2016-03-30,05:24:00,2016-03,Wed,weekday,Mar,Trace TV,01 midnight,00:16:39,05 extreme usage:>2 hrs,5,Gauteng,25,youth,1,1,male,black
33773,2016-03-12,2016-03-12,08:50:00,2016-03,Sat,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:00:08,05 extreme usage:>2 hrs,8,None,0,infant,1,1,None,None
809327,2016-01-27,2016-01-27,20:53:00,2016-01,Wed,weekday,Jan,CNN,04 evening,00:16:10,05 extreme usage:>2 hrs,20,Western Cape,43,adult,1,1,male,None
930433,2016-03-30,2016-03-30,14:20:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,01:09:02,05 extreme usage:>2 hrs,14,Gauteng,34,youth,1,1,male,indian_asian
930433,2016-03-30,2016-03-30,17:02:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:00:24,05 extreme usage:>2 hrs,17,Gauteng,34,youth,1,1,male,indian_asian
940031,2016-03-30,2016-03-30,15:53:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,03 afternoon,00:05:04,05 extreme usage:>2 hrs,15,Eastern Cape,42,adult,1,1,male,black
789030,2016-02-01,2016-02-01,12:53:00,2016-02,Mon,weekday,Feb,Trace TV,03 afternoon,00:14:03,05 extreme usage:>2 hrs,12,Western Cape,9,child,1,1,male,None
789030,2016-01-28,2016-01-28,16:08:00,2016-01,Thu,weekday,Jan,SuperSport Blitz,03 afternoon,00:04:20,05 extreme usage:>2 hrs,16,Western Cape,9,child,1,1,male,None
886721,2016-03-21,2016-03-21,23:43:00,2016-03,Mon,weekday,Mar,Boomerang,04 evening,00:00:21,05 extreme usage:>2 hrs,23,Gauteng,30,youth,1,1,male,indian_asian
968315,2016-03-30,2016-03-30,13:06:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,03 afternoon,00:00:00,05 extreme usage:>2 hrs,13,Kwazulu Natal,21,youth,1,1,male,indian_asian
636445,2016-01-14,2016-01-14,23:09:00,2016-01,Thu,weekday,Jan,Africa Magic,04 evening,00:00:00,05 extreme usage:>2 hrs,23,Gauteng,32,youth,1,1,male,black
341651,2016-01-02,2016-01-02,08:04:00,2016-01,Sat,weekday,Jan,Cartoon Network,02 morning,00:00:05,05 extreme usage:>2 hrs,8,Western Cape,16,teenager,1,1,male,white
809330,2016-01-11,2016-01-11,17:56:00,2016-01,Mon,weekday,Jan,Africa Magic,03 afternoon,00:00:05,05 extreme usage:>2 hrs,17,Gauteng,40,adult,1,1,male,black
809330,2016-01-11,2016-01-11,17:56:00,2016-01,Mon,weekday,Jan,Africa Magic,03 afternoon,00:00:05,05 extreme usage:>2 hrs,17,Gauteng,40,adult,1,1,male,black
809330,2016-01-10,2016-01-10,13:44:00,2016-01,Sun,weekday,Jan,Supersport Live Events,03 afternoon,00:00:38,05 extreme usage:>2 hrs,13,Gauteng,40,adult,1,1,male,black
809331,2016-02-20,2016-02-20,15:15:00,2016-02,Sat,weekday,Feb,SuperSport Blitz,03 afternoon,00:20:40,05 extreme usage:>2 hrs,15,Western Cape,49,adult,1,1,male,indian_asian
809331,2016-02-14,2016-02-14,15:14:00,2016-02,Sun,weekday,Feb,CNN,03 afternoon,00:00:00,05 extreme usage:>2 hrs,15,Western Cape,49,adult,1,1,male,indian_asian
809331,2016-02-24,2016-02-24,16:27:00,2016-02,Wed,weekday,Feb,Supersport Live Events,03 afternoon,00:00:24,05 extreme usage:>2 hrs,16,Western Cape,49,adult,1,1,male,indian_asian
809331,2016-02-24,2016-02-24,16:04:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:04:24,05 extreme usage:>2 hrs,16,Western Cape,49,adult,1,1,male,indian_asian
809331,2016-03-23,2016-03-23,10:47:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,02 morning,00:00:30,05 extreme usage:>2 hrs,10,Western Cape,49,adult,1,1,male,indian_asian
809331,2016-03-25,2016-03-25,18:09:00,2016-03,Fri,weekday,Mar,SuperSport Blitz,04 evening,00:06:04,05 extreme usage:>2 hrs,18,Western Cape,49,adult,1,1,male,indian_asian
941623,2016-03-21,2016-03-21,20:58:00,2016-03,Mon,weekday,Mar,Boomerang,04 evening,00:16:00,05 extreme usage:>2 hrs,20,Free State,31,youth,1,1,male,white
809332,2016-02-18,2016-02-18,07:07:00,2016-02,Thu,weekday,Feb,Supersport Live Events,02 morning,00:03:14,05 extreme usage:>2 hrs,7,Gauteng,26,youth,1,1,male,None
809332,2016-02-23,2016-02-23,04:42:00,2016-02,Tue,weekday,Feb,Cartoon Network,01 midnight,00:00:04,05 extreme usage:>2 hrs,4,Gauteng,26,youth,1,1,male,None
848249,2016-03-03,2016-03-03,21:24:00,2016-03,Thu,weekday,Mar,Supersport Live Events,04 evening,00:00:00,05 extreme usage:>2 hrs,21,Western Cape,42,adult,1,1,female,coloured
926551,2016-03-30,2016-03-30,06:41:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,02 morning,00:01:28,05 extreme usage:>2 hrs,6,Gauteng,29,youth,1,1,male,indian_asian
809333,2016-02-19,2016-02-19,12:41:00,2016-02,Fri,weekday,Feb,Vuzu,03 afternoon,00:01:42,05 extreme usage:>2 hrs,12,Gauteng,28,youth,1,1,male,black
809333,2016-02-19,2016-02-19,12:46:00,2016-02,Fri,weekday,Feb,Vuzu,03 afternoon,00:02:03,05 extreme usage:>2 hrs,12,Gauteng,28,youth,1,1,male,black
809333,2016-02-22,2016-02-22,04:03:00,2016-02,Mon,weekday,Feb,Channel O,01 midnight,00:01:03,05 extreme usage:>2 hrs,4,Gauteng,28,youth,1,1,male,black
809333,2016-03-02,2016-03-02,04:21:00,2016-03,Wed,weekday,Mar,Trace TV,01 midnight,01:24:45,05 extreme usage:>2 hrs,4,Gauteng,28,youth,1,1,male,black
809333,2016-02-04,2016-02-04,18:22:00,2016-02,Thu,weekday,Feb,Vuzu,04 evening,00:00:36,05 extreme usage:>2 hrs,18,Gauteng,28,youth,1,1,male,black
809333,2016-02-04,2016-02-04,17:58:00,2016-02,Thu,weekday,Feb,Vuzu,03 afternoon,00:00:15,05 extreme usage:>2 hrs,17,Gauteng,28,youth,1,1,male,black
809333,2016-01-29,2016-01-29,16:31:00,2016-01,Fri,weekday,Jan,Trace TV,03 afternoon,00:13:54,05 extreme usage:>2 hrs,16,Gauteng,28,youth,1,1,male,black
809333,2016-02-07,2016-02-07,18:53:00,2016-02,Sun,weekday,Feb,Vuzu,04 evening,00:00:34,05 extreme usage:>2 hrs,18,Gauteng,28,youth,1,1,male,black
809333,2016-03-19,2016-03-19,10:21:00,2016-03,Sat,weekday,Mar,Channel O,02 morning,00:01:51,05 extreme usage:>2 hrs,10,Gauteng,28,youth,1,1,male,black
809333,2016-03-05,2016-03-05,15:25:00,2016-03,Sat,weekday,Mar,Channel O,03 afternoon,00:01:27,05 extreme usage:>2 hrs,15,Gauteng,28,youth,1,1,male,black
809333,2016-02-03,2016-02-03,17:57:00,2016-02,Wed,weekday,Feb,Cartoon Network,03 afternoon,00:20:37,05 extreme usage:>2 hrs,17,Gauteng,28,youth,1,1,male,black
809333,2016-03-09,2016-03-09,04:08:00,2016-03,Wed,weekday,Mar,E! Entertainment,01 midnight,00:01:38,05 extreme usage:>2 hrs,4,Gauteng,28,youth,1,1,male,black
809333,2016-03-26,2016-03-26,04:43:00,2016-03,Sat,weekday,Mar,Trace TV,01 midnight,00:10:57,05 extreme usage:>2 hrs,4,Gauteng,28,youth,1,1,male,black
772177,2016-02-01,2016-02-01,08:01:00,2016-02,Mon,weekday,Feb,Cartoon Network,02 morning,00:00:51,05 extreme usage:>2 hrs,8,Gauteng,25,youth,1,1,female,black
772177,2016-02-01,2016-02-01,08:13:00,2016-02,Mon,weekday,Feb,Cartoon Network,02 morning,00:04:00,05 extreme usage:>2 hrs,8,Gauteng,25,youth,1,1,female,black
892878,2016-03-13,2016-03-13,17:38:00,2016-03,Sun,weekday,Mar,SuperSport Blitz,03 afternoon,00:04:08,05 extreme usage:>2 hrs,17,Kwazulu Natal,29,youth,1,1,male,black
892878,2016-03-23,2016-03-23,11:13:00,2016-03,Wed,weekday,Mar,Boomerang,02 morning,00:15:27,05 extreme usage:>2 hrs,11,Kwazulu Natal,29,youth,1,1,male,black
892878,2016-03-20,2016-03-20,03:47:00,2016-03,Sun,weekday,Mar,Trace TV,01 midnight,00:00:57,05 extreme usage:>2 hrs,3,Kwazulu Natal,29,youth,1,1,male,black
820829,2016-02-24,2016-02-24,11:32:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:04:02,05 extreme usage:>2 hrs,11,Gauteng,33,youth,1,1,male,None
820829,2016-02-24,2016-02-24,12:05:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:02:50,05 extreme usage:>2 hrs,12,Gauteng,33,youth,1,1,male,None
892880,2016-01-13,2016-01-13,11:32:00,2016-01,Wed,weekday,Jan,Channel O,02 morning,00:29:00,05 extreme usage:>2 hrs,11,Gauteng,21,youth,1,1,female,black
891877,2016-03-23,2016-03-23,06:03:00,2016-03,Wed,weekday,Mar,SawSee,02 morning,00:00:45,05 extreme usage:>2 hrs,6,Gauteng,30,youth,1,1,male,indian_asian
1106847,2016-03-11,2016-03-11,14:04:00,2016-03,Fri,weekday,Mar,SuperSport Blitz,03 afternoon,00:00:32,05 extreme usage:>2 hrs,14,North West,57,elder,1,1,male,black
1106847,2016-03-06,2016-03-06,06:46:00,2016-03,Sun,weekday,Mar,kykNET,02 morning,00:01:51,05 extreme usage:>2 hrs,6,North West,57,elder,1,1,male,black
1106847,2016-03-16,2016-03-16,08:58:00,2016-03,Wed,weekday,Mar,Channel O,02 morning,00:05:30,05 extreme usage:>2 hrs,8,North West,57,elder,1,1,male,black
869301,2016-03-07,2016-03-07,12:35:00,2016-03,Mon,weekday,Mar,Trace TV,03 afternoon,00:06:57,05 extreme usage:>2 hrs,12,Eastern Cape,40,adult,1,1,female,coloured
892883,2016-03-25,2016-03-25,11:19:00,2016-03,Fri,weekday,Mar,SuperSport Blitz,02 morning,00:00:52,05 extreme usage:>2 hrs,11,Western Cape,24,youth,1,1,male,None
2360176,2016-01-27,2016-01-27,07:03:00,2016-01,Wed,weekday,Jan,Africa Magic,02 morning,00:00:28,05 extreme usage:>2 hrs,7,Mpumalanga,43,adult,1,1,male,black
2426271,2016-03-23,2016-03-23,08:00:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,02 morning,00:16:12,05 extreme usage:>2 hrs,8,Mpumalanga,51,elder,1,1,male,white
2426271,2016-03-23,2016-03-23,13:09:00,2016-03,Wed,weekday,Mar,SuperSport Blitz,03 afternoon,00:06:14,05 extreme usage:>2 hrs,13,Mpumalanga,51,elder,1,1,male,white
809337,2016-02-14,2016-02-14,16:53:00,2016-02,Sun,weekday,Feb,Trace TV,03 afternoon,00:00:00,05 extreme usage:>2 hrs,16,Gauteng,21,youth,1,1,male,coloured
809337,2016-02-19,2016-02-19,06:44:00,2016-02,Fri,weekday,Feb,Channel O,02 morning,00:00:00,05 extreme usage:>2 hrs,6,Gauteng,21,youth,1,1,male,coloured
809337,2016-02-18,2016-02-18,07:47:00,2016-02,Thu,weekday,Feb,Trace TV,02 morning,00:04:06,05 extreme usage:>2 hrs,7,Gauteng,21,youth,1,1,male,coloured
809337,2016-02-24,2016-02-24,16:05:00,2016-02,Wed,weekday,Feb,Trace TV,03 afternoon,00:01:48,05 extreme usage:>2 hrs,16,Gauteng,21,youth,1,1,male,coloured
2289102,2016-03-10,2016-03-10,19:51:00,2016-03,Thu,weekday,Mar,Boomerang,04 evening,00:12:47,05 extreme usage:>2 hrs,19,Western Cape,47,adult,1,1,male,coloured
859790,2016-03-04,2016-03-04,20:06:00,2016-03,Fri,weekday,Mar,Supersport Live Events,04 evening,00:00:12,05 extreme usage:>2 hrs,20,Western Cape,33,youth,1,1,male,white
1398493,2016-03-15,2016-03-15,10:25:00,2016-03,Tue,weekday,Mar,CNN,02 morning,00:00:00,05 extreme usage:>2 hrs,10,Mpumalanga,47,adult,1,1,male,coloured
809338,2016-03-08,2016-03-08,18:42:00,2016-03,Tue,weekday,Mar,SuperSport Blitz,04 evening,00:00:22,05 extreme usage:>2 hrs,18,Kwazulu Natal,31,youth,1,1,male,black
809339,2016-02-27,2016-02-27,11:36:00,2016-02,Sat,weekday,Feb,SuperSport Blitz,02 morning,00:00:18,05 extreme usage:>2 hrs,11,Limpopo,47,adult,1,1,male,black
779728,2016-03-12,2016-03-12,22:20:00,2016-03,Sat,weekday,Mar,Vuzu,04 evening,00:00:20,05 extreme usage:>2 hrs,22,Gauteng,28,youth,1,1,male,white
779728,2016-03-12,2016-03-12,22:55:00,2016-03,Sat,weekday,Mar,Vuzu,04 evening,00:02:04,05 extreme usage:>2 hrs,22,Gauteng,28,youth,1,1,male,white
779728,2016-02-07,2016-02-07,16:02:00,2016-02,Sun,weekday,Feb,Boomerang,03 afternoon,00:00:10,05 extreme usage:>2 hrs,16,Gauteng,28,youth,1,1,male,white
779728,2016-01-13,2016-01-13,10:53:00,2016-01,Wed,weekday,Jan,SuperSport Blitz,02 morning,00:00:30,05 extreme usage:>2 hrs,10,Gauteng,28,youth,1,1,male,white
779728,2016-02-02,2016-02-02,21:10:00,2016-02,Tue,weekday,Feb,Cartoon Network,04 evening,00:17:17,05 extreme usage:>2 hrs,21,Gauteng,28,youth,1,1,male,white
779728,2016-01-14,2016-01-14,09:37:00,2016-01,Thu,weekday,Jan,Trace TV,02 morning,00:00:54,05 extreme usage:>2 hrs,9,Gauteng,28,youth,1,1,male,white
779728,2016-02-27,2016-02-27,12:26:00,2016-02,Sat,weekday,Feb,Boomerang,03 afternoon,00:44:48,05 extreme usage:>2 hrs,12,Gauteng,28,youth,1,1,male,white
779728,2016-02-27,2016-02-27,11:27:00,2016-02,Sat,weekday,Feb,SawSee,02 morning,00:00:05,05 extreme usage:>2 hrs,11,Gauteng,28,youth,1,1,male,white
930443,2016-03-30,2016-03-30,20:24:00,2016-03,Wed,weekday,Mar,Boomerang,04 evening,00:00:13,05 extreme usage:>2 hrs,20,Gauteng,47,adult,1,1,female,indian_asian
819524,2016-03-06,2016-03-06,13:01:00,2016-03,Sun,weekday,Mar,SuperSport Blitz,03 afternoon,00:00:22,05 extreme usage:>2 hrs,13,Western Cape,40,adult,1,1,male,coloured
819524,2016-03-20,2016-03-20,09:02:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:00:04,05 extreme usage:>2 hrs,9,Western Cape,40,adult,1,1,male,coloured
894260,2016-03-17,2016-03-17,16:32:00,2016-03,Thu,weekday,Mar,Boomerang,03 afternoon,00:00:33,05 extreme usage:>2 hrs,16,Western Cape,39,adult,1,1,male,white
832147,2016-03-02,2016-03-02,15:04:00,2016-03,Wed,weekday,Mar,Channel O,03 afternoon,00:26:36,05 extreme usage:>2 hrs,15,Mpumalanga,40,adult,1,1,male,black
866577,2016-03-06,2016-03-06,12:01:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:17:10,05 extreme usage:>2 hrs,12,Gauteng,33,youth,1,1,male,white
212439,2016-03-04,2016-03-04,23:12:00,2016-03,Fri,weekday,Mar,Boomerang,04 evening,00:14:27,05 extreme usage:>2 hrs,23,None,0,infant,1,1,None,None
2203762,2016-02-16,2016-02-16,14:57:00,2016-02,Tue,weekday,Feb,Trace TV,03 afternoon,00:00:48,05 extreme usage:>2 hrs,14,Mpumalanga,31,youth,1,1,male,black
2203762,2016-02-04,2016-02-04,05:56:00,2016-02,Thu,weekday,Feb,Supersport Live Events,01 midnight,00:01:04,05 extreme usage:>2 hrs,5,Mpumalanga,31,youth,1,1,male,black
2203762,2016-01-24,2016-01-24,19:08:00,2016-01,Sun,weekday,Jan,Africa Magic,04 evening,00:00:18,05 extreme usage:>2 hrs,19,Mpumalanga,31,youth,1,1,male,black
2203762,2016-01-25,2016-01-25,19:20:00,2016-01,Mon,weekday,Jan,Supersport Live Events,04 evening,00:00:00,05 extreme usage:>2 hrs,19,Mpumalanga,31,youth,1,1,male,black
2203762,2016-02-03,2016-02-03,10:14:00,2016-02,Wed,weekday,Feb,CNN,02 morning,00:01:16,05 extreme usage:>2 hrs,10,Mpumalanga,31,youth,1,1,male,black
2203762,2016-02-08,2016-02-08,19:04:00,2016-02,Mon,weekday,Feb,Sawsee,04 evening,00:00:48,05 extreme usage:>2 hrs,19,Mpumalanga,31,youth,1,1,male,black
61198,2016-01-11,2016-01-11,17:48:00,2016-01,Mon,weekday,Jan,Trace TV,03 afternoon,00:16:18,05 extreme usage:>2 hrs,17,None,0,infant,1,1,None,None
61198,2016-01-11,2016-01-11,17:42:00,2016-01,Mon,weekday,Jan,Trace TV,03 afternoon,00:00:39,05 extreme usage:>2 hrs,17,None,0,infant,1,1,None,None
803897,2016-03-08,2016-03-08,07:17:00,2016-03,Tue,weekday,Mar,SuperSport Blitz,02 morning,00:01:22,05 extreme usage:>2 hrs,7,Western Cape,25,youth,1,1,male,white
803897,2016-01-21,2016-01-21,14:05:00,2016-01,Thu,weekday,Jan,Supersport Live Events,03 afternoon,00:04:10,05 extreme usage:>2 hrs,14,Western Cape,25,youth,1,1,male,white
803897,2016-01-22,2016-01-22,07:40:00,2016-01,Fri,weekday,Jan,Boomerang,02 morning,00:06:45,05 extreme usage:>2 hrs,7,Western Cape,25,youth,1,1,male,white
892890,2016-03-13,2016-03-13,09:15:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:38:20,05 extreme usage:>2 hrs,9,Kwazulu Natal,26,youth,1,1,male,indian_asian
892890,2016-03-24,2016-03-24,08:45:00,2016-03,Thu,weekday,Mar,SuperSport Blitz,02 morning,00:00:00,05 extreme usage:>2 hrs,8,Kwazulu Natal,26,youth,1,1,male,indian_asian
892890,2016-03-18,2016-03-18,09:37:00,2016-03,Fri,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:00:44,05 extreme usage:>2 hrs,9,Kwazulu Natal,26,youth,1,1,male,indian_asian
892890,2016-03-09,2016-03-09,14:42:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,02:09:54,05 extreme usage:>2 hrs,14,Kwazulu Natal,26,youth,1,1,male,indian_asian
2415002,2016-03-30,2016-03-30,11:47:00,2016-03,Wed,weekday,Mar,Supersport Live Events,02 morning,00:00:36,05 extreme usage:>2 hrs,11,Gauteng,29,youth,1,1,male,indian_asian
866582,2016-03-13,2016-03-13,06:09:00,2016-03,Sun,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:00:06,05 extreme usage:>2 hrs,6,Free State,39,adult,1,1,male,black
819528,2016-02-26,2016-02-26,12:27:00,2016-02,Fri,weekday,Feb,Channel O,03 afternoon,00:05:03,05 extreme usage:>2 hrs,12,Gauteng,17,teenager,1,1,male,black
819528,2016-03-01,2016-03-01,14:19:00,2016-03,Tue,weekday,Mar,Boomerang,03 afternoon,00:00:00,05 extreme usage:>2 hrs,14,Gauteng,17,teenager,1,1,male,black
1873225,2016-01-10,2016-01-10,19:27:00,2016-01,Sun,weekday,Jan,SuperSport Blitz,04 evening,00:00:00,05 extreme usage:>2 hrs,19,Kwazulu Natal,37,adult,1,1,male,black
132,2016-01-11,2016-01-11,20:55:00,2016-01,Mon,weekday,Jan,Boomerang,04 evening,00:11:51,05 extreme usage:>2 hrs,20,Gauteng,45,adult,1,1,male,black
930447,2016-03-28,2016-03-28,18:53:00,2016-03,Mon,weekday,Mar,Channel O,04 evening,00:05:51,05 extreme usage:>2 hrs,18,Gauteng,38,adult,1,1,male,indian_asian
930447,2016-03-30,2016-03-30,12:47:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:15:26,05 extreme usage:>2 hrs,12,Gauteng,38,adult,1,1,male,indian_asian
930447,2016-03-25,2016-03-25,18:22:00,2016-03,Fri,weekday,Mar,ICC Cricket World Cup 2011,04 evening,00:00:46,05 extreme usage:>2 hrs,18,Gauteng,38,adult,1,1,male,indian_asian
930447,2016-03-25,2016-03-25,14:02:00,2016-03,Fri,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:00:20,05 extreme usage:>2 hrs,14,Gauteng,38,adult,1,1,male,indian_asian
930447,2016-03-29,2016-03-29,08:30:00,2016-03,Tue,weekday,Mar,Cartoon Network,02 morning,00:03:16,05 extreme usage:>2 hrs,8,Gauteng,38,adult,1,1,male,indian_asian
930447,2016-03-29,2016-03-29,06:12:00,2016-03,Tue,weekday,Mar,SuperSport Blitz,02 morning,00:00:12,05 extreme usage:>2 hrs,6,Gauteng,38,adult,1,1,male,indian_asian
809349,2016-02-21,2016-02-21,06:26:00,2016-02,Sun,weekday,Feb,E! Entertainment,02 morning,00:01:50,05 extreme usage:>2 hrs,6,Gauteng,47,adult,1,1,male,None
809349,2016-03-14,2016-03-14,06:22:00,2016-03,Mon,weekday,Mar,Boomerang,02 morning,00:04:08,05 extreme usage:>2 hrs,6,Gauteng,47,adult,1,1,male,None
809349,2016-03-20,2016-03-20,21:45:00,2016-03,Sun,weekday,Mar,Trace TV,04 evening,02:33:45,05 extreme usage:>2 hrs,21,Gauteng,47,adult,1,1,male,None
809349,2016-03-15,2016-03-15,11:59:00,2016-03,Tue,weekday,Mar,E! Entertainment,02 morning,00:13:34,05 extreme usage:>2 hrs,11,Gauteng,47,adult,1,1,male,None
789047,2016-02-11,2016-02-11,15:30:00,2016-02,Thu,weekday,Feb,Cartoon Network,03 afternoon,00:00:05,05 extreme usage:>2 hrs,15,Western Cape,44,adult,1,1,male,white
789047,2016-02-11,2016-02-11,15:31:00,2016-02,Thu,weekday,Feb,Cartoon Network,03 afternoon,00:00:54,05 extreme usage:>2 hrs,15,Western Cape,44,adult,1,1,male,white
831030,2016-03-06,2016-03-06,12:52:00,2016-03,Sun,weekday,Mar,Trace TV,03 afternoon,00:03:06,05 extreme usage:>2 hrs,12,Western Cape,26,youth,1,1,male,coloured
